sample,dry_input,golden_fp32_output
2619,-0.101468459,-0.0352882221
2620,-0.0175588727,-0.0984654799
2621,-0.25254631,-0.111310191
2622,-0.25473246,-0.124473564
2623,-0.0714651644,-0.118074194
2624,-0.23611474,-0.11846064
2625,-0.266865939,-0.145198599
2626,-0.233724207,-0.136910796
2627,-0.316810966,-0.143896177
2628,-0.116805866,-0.148235396
2629,-0.372777492,-0.125043526
2630,-0.256541252,-0.144472152
2631,-0.196274593,-0.136669159
2632,-0.226951048,-0.143354863
2633,-0.278567076,-0.144059673
2634,-0.263615608,-0.137750775
2635,-0.10965091,-0.138781413
2636,-0.228048056,-0.128772974
2637,-0.0310465842,-0.143967316
2638,-0.217119604,-0.133941457
2639,-0.0881298557,-0.141871721
2640,0.0036306025,-0.130829275
2641,-0.0925836563,-0.101050884
2642,0.12990585,-0.123682402
2643,0.0938169733,-0.0515331998
2644,0.0213926286,-0.0139261335
2645,0.000301524997,0.0262010396
2646,0.0202177465,-0.0307509825
2647,0.203441724,-0.0764331222
2648,0.100823335,-0.00417718291
2649,0.0944819152,-0.00686882436
2650,0.218358859,0.063399896
2651,0.475611269,0.0980116129
2652,0.277754039,0.135306031
2653,0.324153095,0.124900058
2654,0.262753278,0.123475015
2655,0.309268087,0.126006484
2656,0.0821974874,0.141977549
2657,0.155287132,0.0853194594
2658,0.202911779,0.171333611
2659,0.150398672,0.0738158822
2660,0.105800673,0.0760679841
2661,0.0290832445,0.0930268615
2662,0.0388664529,0.0676037371
2663,-0.0447882339,-0.0599081442
2664,-0.242183313,-0.0998095423
2665,-0.152082384,-0.102061525
2666,-0.0171394683,-0.112502754
2667,0.0600369498,-0.102215856
2668,0.0563580245,-0.0602926165
2669,-0.142515182,-0.0548857376
2670,-0.0874383301,-0.0991297364
2671,-0.107540533,-0.11495924
2672,-0.285732269,-0.148223251
2673,-0.400763869,-0.144057259
2674,-0.238392726,-0.137027204
2675,-0.424081326,-0.144739866
2676,-0.281992972,-0.15631184
2677,-0.187049508,-0.146048203
2678,-0.383488417,-0.126860961
2679,-0.227740332,-0.143943399
2680,-0.0925045311,-0.147008479
2681,-0.162187085,-0.125643179
2682,-0.124544516,-0.148524612
2683,-0.0615163147,-0.141443983
2684,0.0482963175,-0.136250481
2685,-0.0805285498,-0.0414970666
2686,0.058245331,-0.144229725
2687,-0.0390484668,-0.0752712488
2688,-0.0546168797,-0.021320954
2689,0.0641136467,-0.192589492
2690,0.0041234754,-0.0623894185
2691,0.0383579321,-0.00666475296
2692,0.0642259344,0.0378820449
2693,-0.0773520619,0.0904670954
2694,0.18732664,-0.0214176998
2695,0.0719548017,0.119812131
2696,0.205779433,0.0328143761
2697,0.375966758,0.0698529482
2698,0.189381421,0.0971945226
2699,0.193660304,0.101978242
2700,0.386390924,0.112034082
2701,0.302491784,0.135755181
2702,0.339134157,0.126177028
2703,0.195440754,0.136384621
2704,0.291314662,0.122948527
2705,0.129721463,0.144819692
2706,0.109176517,0.121873155
2707,0.211814791,0.121752709
2708,0.065162681,0.119323313
2709,0.172382712,0.110361233
2710,0.303873211,0.131745979
2711,-0.13598372,0.162960529
2712,-0.0752204359,-0.151291862
2713,0.0793830678,-0.0288898721
2714,-0.0792125762,-0.00514452159
2715,0.0204381347,-0.0645961463
2716,-0.226006418,-0.0690635815
2717,-0.119055942,-0.104865916
2718,-0.191832319,-0.10574387
2719,-0.184301257,-0.145506203
2720,-0.183394745,-0.134318411
2721,-0.352970511,-0.145650223
2722,-0.348895192,-0.147187725
2723,-0.107936829,-0.145134389
2724,-0.220678627,-0.117700398
2725,-0.237226591,-0.142020464
2726,-0.245888919,-0.143858641
2727,-0.195315629,-0.138579652
2728,-0.332100034,-0.147268042
2729,-0.298241079,-0.145573437
2730,-0.0463258624,-0.138925686
2731,-0.137062833,-0.108600467
2732,-0.0399699137,-0.139780417
2733,-0.15623726,-0.137903437
2734,0.0729677826,-0.134515837
2735,0.0018962957,-0.100207336
2736,0.0481245816,-0.024921611
2737,0.0875044838,0.0181466565
2738,-0.0149961635,0.0628796816
2739,-0.0909012333,-0.041268751
2740,0.0175197348,-0.0516574793
2741,0.315242648,-0.0273331441
2742,0.306845099,0.0215394348
2743,0.163646191,0.0615027398
2744,0.186338708,0.0654325485
2745,0.33463046,0.105694905
2746,0.224640459,0.126176685
2747,0.117935225,0.124946252
2748,0.37655431,0.111070395
2749,0.295579076,0.15063116
2750,-0.0101525187,0.152349174
2751,0.199650869,-0.0120020658
2752,0.230873361,0.214417249
2753,0.246463016,0.0537653416
2754,0.191991806,0.0926001668
2755,0.0886161774,0.0869792253
2756,0.113424093,0.0745313168
2757,0.125150889,0.153323054
2758,0.0379043519,0.0791359097
2759,-0.00455852598,0.0743600577
2760,0.125208393,0.0301392227
2761,-0.12729232,-0.0201845355
2762,-0.0996511132,-0.113002375
2763,-0.298797756,-0.0938600451
2764,-0.0709030032,-0.115326017
2765,-0.069363907,-0.103265151
2766,-0.121928006,-0.12220563
2767,-0.106571078,-0.135836706
2768,-0.172435671,-0.132052779
2769,-0.196718335,-0.149232253
2770,-0.194086745,-0.139957681
2771,-0.274592072,-0.148406938
2772,-0.131167203,-0.14357695
2773,-0.28271842,-0.138789177
2774,-0.387716651,-0.149955019
2775,-0.145991504,-0.136248469
2776,-0.0314360708,-0.132154614
2777,-0.294353455,-0.112268329
2778,-0.186939806,-0.135716766
2779,-0.220734566,-0.133670807
2780,-0.163058326,-0.149435192
2781,-0.0910615623,-0.137282312
2782,-0.188885599,-0.13988024
2783,-0.0603969134,-0.138731867
2784,-0.146596745,-0.134897619
2785,-0.0241912194,-0.146300361
2786,-0.0539022014,-0.131974056
2787,-0.0102352127,-0.140570849
2788,-0.0469910651,-0.136101693
2789,0.274125814,-0.137112066
2790,0.227682605,0.0125567019
2791,0.00659193099,0.0432127044
2792,0.15682359,0.0278795213
2793,0.163926005,0.162609234
2794,0.172387034,0.0383674949
2795,0.103172868,0.0737116635
2796,0.325438559,0.0796786845
2797,0.208274841,0.129409045
2798,0.288296342,0.105944321
2799,0.283645451,0.130040765
2800,0.354050875,0.122295901
2801,0.0168510973,0.146954954
2802,0.350636899,0.0193846673
2803,0.279071867,0.284383923
2804,0.182306603,0.116900235
2805,0.334030062,0.115940422
2806,0.0852026194,0.130823731
2807,0.114779435,0.0561808944
2808,-0.0738414004,0.0877560079
2809,0.080804199,-0.0833568946
2810,-0.0479221642,-0.0555241629
2811,-0.14079088,-0.110904194
2812,0.0866939276,-0.0870524347
2813,-0.182670325,-0.0990239829
2814,-0.175890565,-0.140089691
2815,-0.21806632,-0.125503644
2816,-0.292073429,-0.1405074
2817,-0.177842632,-0.139201656
2818,-0.167640492,-0.130258501
2819,-0.212423965,-0.143643484
2820,-0.486057818,-0.136199638
2821,-0.147061527,-0.126703262
2822,-0.276505291,-0.129307419
2823,-0.352602214,-0.144809335
2824,-0.156178251,-0.12495584
2825,-0.142053396,-0.11775893
2826,-0.281084061,-0.128210425
2827,0.0950532109,-0.11705938
2828,-0.24596265,-0.103281684
2829,-0.268971115,-0.138311088
2830,-0.180121899,-0.132200435
2831,0.109448448,-0.134465948
2832,-0.0175856724,-0.0979276672
2833,-0.00457412377,-0.0833127424
2834,0.0584889874,-0.104729086
2835,0.0360094681,-0.0992922783
2836,0.0559736565,-0.00971709192
2837,0.0880688056,0.017528668
2838,0.247572243,0.0589237958
2839,0.300383925,0.0838083625
2840,0.110997088,0.117459685
2841,0.254892677,0.101722136
2842,0.320302188,0.129576206
2843,0.139686018,0.134696096
2844,0.199743345,0.122702032
2845,0.1440548,0.143715143
2846,0.112378597,0.124148399
2847,0.241156161,0.121739537
2848,0.142893106,0.141357929
2849,0.261451244,0.114022583
2850,0.173834503,0.144517943
2851,0.193453103,0.122820139
2852,0.0957717076,0.144963861
2853,0.0321711153,0.122963652
2854,0.055637449,0.0547527373
2855,0.0321319327,-0.022130847
2856,-0.0705855489,-0.0295971781
2857,0.0100280009,-0.0811646581
2858,0.00995472819,-0.0814234912
2859,-0.0798625872,-0.0686872974
2860,0.0463490933,-0.120094061
2861,-0.215424269,-0.112857446
2862,-0.124717042,-0.145014703
2863,-0.239211813,-0.12157654
2864,-0.193043396,-0.156010866
2865,-0.313964814,-0.13448143
2866,-0.12996912,-0.147293046
2867,-0.230259135,-0.130269915
2868,-0.130775541,-0.153911144
2869,-0.37447077,-0.141078472
2870,-0.290832967,-0.145972267
2871,-0.320226461,-0.140074939
2872,-0.269700527,-0.142321318
2873,-0.267599285,-0.136660546
2874,-0.188830793,-0.145056039
2875,-0.153915077,-0.137067497
2876,-0.12909849,-0.13917774
2877,-0.151223242,-0.137662858
2878,-0.0459622443,-0.134536505
2879,0.0549300015,-0.129612356
2880,-0.0902275592,-0.046734184
2881,0.0327204093,-0.146983296
2882,0.0572976731,-0.105489776
2883,0.142506316,0.0283210054
2884,0.118614145,0.0387782604
2885,0.150623873,0.0732026696
2886,0.0776671097,0.104604587
2887,0.200508714,0.0951847136
2888,0.124317899,0.127794355
2889,0.282540292,0.106038392
2890,0.231159553,0.137591109
2891,0.251847059,0.123820648
2892,0.160880953,0.139249682
2893,0.328236997,0.122034132
2894,0.310712844,0.142345533
2895,0.317122281,0.129755095
2896,0.439244956,0.132202923
2897,0.193086386,0.149413928
2898,0.297116995,0.12846978
2899,0.139807582,0.144968569
2900,0.164408728,0.121841043
2901,0.132204592,0.150658071
2902,0.0911639333,0.113195434
2903,0.0984571651,0.119401842
2904,-0.0303936396,0.165645093
2905,-0.0285383184,-0.0884120911
2906,-0.0111737922,-0.0168899521
2907,0.079114534,-0.0568914004
2908,-0.209235668,-0.000290974975
2909,-0.332803607,-0.0303270295
2910,-0.225185245,-0.0946893841
2911,-0.189345479,-0.124296889
2912,-0.199008644,-0.142775148
2913,-0.221748099,-0.138575584
2914,-0.123202436,-0.145454422
2915,-0.150256246,-0.146867231
2916,-0.254926801,-0.150431871
2917,-0.294815928,-0.143104792
2918,-0.276082337,-0.146213457
2919,-0.266600281,-0.148192808
2920,-0.239066288,-0.147607222
2921,-0.355603397,-0.141139254
2922,-0.222880766,-0.143144876
2923,-0.194678366,-0.141634136
2924,-0.143888041,-0.146773756
2925,-0.121100858,-0.146133721
2926,0.00249595195,-0.142605275
2927,-0.0858258903,-0.127252191
2928,-0.0438577719,-0.147106498
2929,0.0868254304,-0.134878486
2930,0.0411732756,-0.0204877257
2931,0.117316328,-0.00764253736
2932,0.191933572,0.047401458
2933,0.194387317,0.0771935135
2934,0.20179294,0.0964284837
2935,0.178694174,0.113141775
2936,0.284695745,0.113144949
2937,0.248524874,0.127727747
2938,0.19099617,0.1285633
2939,0.232780308,0.129321754
2940,0.12818706,0.140643582
2941,0.151705623,0.124812365
2942,0.0531906486,0.156096786
2943,0.162976742,0.111598879
2944,0.35006088,0.135903969
2945,0.142689452,0.161739767
2946,0.255530775,0.128390372
2947,0.151845366,0.144187599
2948,0.0549451187,0.134109646
2949,0.229498804,0.138053238
2950,0.122925341,0.159208432
2951,-0.142548516,0.142805174
2952,0.104140222,-0.0275773853
2953,-0.140110701,0.00595980138
2954,-0.0824961588,-0.0885867029
2955,-0.028859511,-0.0746802688
2956,-0.154985309,-0.0953649282
2957,-0.0402959511,-0.114461854
2958,-0.100650311,-0.115279138
2959,-0.356025875,-0.134069636
2960,-0.263749778,-0.137477547
2961,-0.202762499,-0.143718392
2962,-0.298981309,-0.135550946
2963,-0.269488871,-0.136068672
2964,-0.170021504,-0.139597043
2965,-0.216183096,-0.135459423
2966,-0.33354336,-0.14292115
2967,-0.213509232,-0.139361724
2968,-0.277733326,-0.140380889
2969,-0.319857568,-0.144923404
2970,-0.289782286,-0.137690157
2971,-0.123494804,-0.14417538
2972,-0.127811372,-0.119613469
2973,-0.095127672,-0.140118852
2974,-0.17932567,-0.140505061
2975,-0.051024504,-0.135728657
2976,-0.103716753,-0.135834008
2977,-0.0600078329,-0.14094463
2978,0.0481920838,-0.139827609
2979,-0.0426681861,-0.0923798755
2980,0.191926718,-0.0591338053
2981,0.400878668,0.0271738693
2982,0.222659022,0.0947373211
2983,0.0940480083,0.106906816
2984,0.189387798,0.0970615
2985,0.0754260868,0.149913102
2986,0.20371981,0.0997348279
2987,0.298592627,0.134150475
2988,0.308938473,0.132658541
2989,0.144686937,0.141147822
2990,0.271396011,0.120918125
2991,0.346610695,0.138548464
2992,0.392015517,0.130245343
2993,0.128258839,0.149634466
2994,0.0903566927,0.125521675
2995,0.157631949,0.110839278
2996,-0.16780901,0.14524059
2997,0.042567458,-0.128542006
2998,0.0376072638,0.0104470327
2999,-0.0133026503,0.0430294573
3000,-0.158387333,-0.0229080766
3001,-0.0571866557,-0.0514049791
3002,-0.142365634,-0.0839626789
3003,-0.019922547,-0.116427228
3004,-0.216847479,-0.114917979
3005,-0.180424869,-0.130365461
3006,-0.200071484,-0.127292365
3007,-0.141581193,-0.149067402
3008,-0.471096814,-0.142805889
3009,-0.265032381,-0.149062619
3010,-0.165519938,-0.146261781
3011,-0.28403005,-0.135640815
3012,-0.402693689,-0.135129645
3013,-0.215201408,-0.13798061
3014,-0.207812756,-0.137490019
3015,-0.258018821,-0.138558775
3016,-0.332485914,-0.138838738
3017,-0.272405863,-0.137277916
3018,-0.208152339,-0.143313602
3019,-0.23974365,-0.135870352
3020,-0.317017853,-0.140502736
3021,-0.172599539,-0.136189997
3022,-0.0708791539,-0.133669227
3023,-0.0833375528,-0.115527481
3024,-0.00755728409,-0.1366041
3025,0.040997345,-0.120506495
3026,0.154362321,0.0264207721
3027,0.316053271,0.0442630574
3028,0.198177889,0.0913081765
3029,0.011757493,0.110653639
3030,-0.0889178067,0.00978244841
3031,0.188892111,-0.0066536516
3032,0.223645195,0.159530401
3033,0.114782542,0.0281776115
3034,0.268684655,0.0610252172
3035,0.171167254,0.0913877487
3036,0.290266961,0.0939525217
3037,0.215309411,0.128237814
3038,0.281227708,0.113120452
3039,0.0566503555,0.143293694
3040,0.172659665,0.0667697787
3041,0.183478728,0.250004083
3042,0.034289211,0.0989515781
3043,0.34042418,0.0885094702
3044,0.0709226578,0.1451222
3045,0.234668046,0.0859572887
3046,-0.00172945112,0.156796262
3047,0.00963442959,0.0415361077
3048,0.118390195,0.084537521
3049,-0.00224886276,0.0629615784
3050,-0.0454993248,0.00278888643
3051,-0.0690765083,-0.0259945653
3052,-0.261615813,-0.0796452761
3053,-0.191145703,-0.108452529
3054,-0.272421241,-0.108052574
3055,-0.178596959,-0.142461464
3056,-0.27090615,-0.125847012
3057,-0.235375792,-0.144917384
3058,-0.249210715,-0.137550354
3059,-0.251498252,-0.146454379
3060,-0.253474712,-0.14255394
3061,-0.313099027,-0.144545317
3062,-0.346881747,-0.144667208
3063,-0.297405511,-0.143097952
3064,-0.109352514,-0.146871954
3065,-0.16092214,-0.114911757
3066,-0.118081152,-0.140025467
3067,-0.0141935647,-0.13703534
3068,-0.242943108,-0.128348783
3069,-0.0446756147,-0.131908953
3070,-0.172212169,-0.128169373
3071,-0.0660648048,-0.136980623
3072,0.0484239869,-0.136066481
3073,0.194066077,-0.00830963999
3074,-0.0135117322,0.0445574373
3075,0.0861912295,0.0375929624
3076,0.240623683,0.0882387757
3077,0.00320954621,0.115132913
3078,0.212987989,0.0913595259
3079,0.167510509,0.128119141
3080,0.128336847,0.115342602
3081,0.245632961,0.119191244
3082,0.300974041,0.13269338
3083,0.156651244,0.136712581
3084,0.287998974,0.123775825
3085,0.265198231,0.136530414
3086,0.117300123,0.135490313
3087,0.386311173,0.112452522
3088,0.325496614,0.154553875
3089,0.112345651,0.146917209
3090,0.118113607,0.126382113
3091,0.229268372,0.124615222
3092,0.0754550993,0.141646355
3093,-0.0883010104,0.126597449
3094,0.169592977,0.0173312798
3095,0.0335096903,0.0419849977
3096,0.190702617,0.0324010998
3097,0.00311516598,0.0560386479
3098,-0.0456055105,-0.00245337188
3099,0.191779196,0.0207004845
3100,-0.142186731,0.0849820077
3101,-0.247371942,-0.0579624102
3102,-0.153856888,-0.0793477148
3103,-0.084762834,-0.0901357979
3104,-0.333018363,-0.113951117
3105,-0.321796387,-0.12901935
3106,-0.196503744,-0.127324939
3107,-0.56759578,-0.134347171
3108,-0.359267861,-0.140430018
3109,-0.168312818,-0.128455073
3110,-0.300155431,-0.115893707
3111,-0.393618166,-0.123380117
3112,-0.0239496827,-0.124344036
3113,-0.339391857,-0.088811934
3114,-0.229113251,-0.131144315
3115,-0.189463511,-0.130124807
3116,-0.116685562,-0.127832666
3117,-0.132621378,-0.123769395
3118,-0.0728012696,-0.133803815
3119,-0.0268820878,-0.128705099
3120,-0.00866764318,-0.0551286638
3121,0.0419589318,0.0316019803
3122,-0.173187822,0.0782115161
3123,0.139777333,-0.118701585
3124,-0.0154456794,0.000707305968
3125,-0.0644741952,-0.0445651934
3126,0.314911485,-0.0235744268
3127,0.0697868019,0.0660075843
3128,0.234493256,0.0538242608
3129,0.153713733,0.0962626934
3130,0.173634827,0.0937792659
3131,0.29622671,0.114865363
3132,0.145177513,0.134288579
3133,0.285128653,0.115835264
3134,0.279550701,0.136231884
3135,0.347414672,0.120923698
3136,0.182885021,0.140510112
3137,0.302996546,0.121773884
3138,0.348846167,0.132217273
3139,0.310858607,0.130800933
3140,0.183607697,0.139605954
3141,0.140587464,0.129649818
3142,0.349650264,0.118204802
3143,0.255849153,0.149775743
3144,-0.0766617283,0.153865576
3145,0.05972936,-0.0680525005
3146,-0.00450883806,0.0313036367
3147,-0.0884441137,0.0193955898
3148,-0.109668769,-0.106350712
3149,-0.103411846,-0.079471074
3150,-0.0830408409,-0.110508397
3151,-0.176461339,-0.119219013
3152,-0.182526976,-0.135953471
3153,-0.0917558521,-0.130205601
3154,-0.209709436,-0.135634661
3155,-0.193358973,-0.148840368
3156,-0.150976986,-0.141971439
3157,-0.0845349729,-0.147415414
3158,-0.118777364,-0.143100053
3159,-0.193248376,-0.15153268
3160,-0.1957248,-0.144589394
3161,-0.320698678,-0.149175107
3162,-0.147570431,-0.151394576
3163,-0.255907357,-0.136959657
3164,-0.227403939,-0.15673767
3165,-0.030619964,-0.141111314
3166,-0.0747624785,-0.121213764
3167,0.0145894028,-0.119174413
3168,-0.0626963153,-0.0807437301
3169,0.152751952,-0.147723719
3170,0.0790819824,0.0521791875
3171,0.214443684,0.0318036973
3172,0.192344055,0.0730506033
3173,0.168715268,0.0910063982
3174,0.128923953,0.107855618
3175,0.201489091,0.110487089
3176,0.299307406,0.11777389
3177,0.300735652,0.126225233
3178,0.121922985,0.140249342
3179,0.350429416,0.11183399
3180,0.228609204,0.150338396
3181,0.329387605,0.120096356
3182,0.171732634,0.141221792
3183,0.294755399,0.119926125
3184,0.136847168,0.147175357
3185,0.211274013,0.116396382
3186,0.146973714,0.147489116
3187,0.123633102,0.126357809
3188,0.0683412701,0.13863039
3189,0.0803129449,0.117178395
3190,-0.109358713,0.116526559
3191,0.120291516,-0.0877641439
3192,0.0961686596,0.0292658061
3193,-0.0769089311,0.0124652311
3194,-0.20268023,-0.015394792
3195,-0.160341784,-0.0474468768
3196,-0.0302385688,-0.0684776753
3197,-0.0896382779,-0.0669635311
3198,-0.206812054,-0.108683176
3199,-0.108610846,-0.114958353
3200,-0.320654422,-0.124723017
3201,-0.292233497,-0.146509096
3202,-0.194020718,-0.131157354
3203,-0.257452548,-0.137013853
3204,-0.308922559,-0.142460063
3205,-0.499073982,-0.145819128
3206,-0.174359828,-0.13297686
3207,-0.198597699,-0.122968487
3208,-0.390798569,-0.124132514
3209,-0.138305753,-0.130278915
3210,-0.178213075,-0.128630623
3211,-0.12430688,-0.134906977
3212,-0.0304806754,-0.131773934
3213,-0.16965954,-0.12204843
3214,0.00665166229,-0.13772586
3215,0.0357538685,-0.113680527
3216,0.0761515722,0.0190165415
3217,0.196227133,0.0387488008
3218,0.13057825,0.0763991624
3219,0.0395150855,0.0929622054
3220,0.304838449,0.0473211184
3221,0.0414590985,0.127327919
3222,0.13050434,0.103579417
3223,0.101891354,0.121416882
3224,0.206230268,0.113612264
3225,0.339191794,0.125393629
3226,0.371260047,0.12911436
3227,0.294212967,0.138516322
3228,0.189060897,0.133320779
3229,0.192499161,0.126004428
3230,0.181161836,0.135053575
3231,0.326253951,0.123392925
3232,0.125852406,0.146270841
3233,0.284790963,0.112619013
3234,0.173517287,0.150189534
3235,0.169395462,0.120773286
3236,0.276171863,0.130114809
3237,0.0481374525,0.148795307
3238,0.230877623,0.0933852792
3239,-0.108313724,0.19185251
3240,-0.08247637,0.00941208005
3241,-0.190470695,0.00348892808
3242,-0.139382958,-0.0860358179
3243,-0.0373826437,-0.0753770471
3244,-0.0512270927,-0.0818619058
3245,-0.12151283,-0.113619491
3246,-0.150067493,-0.116528049
3247,-0.315671027,-0.132931828
3248,-0.34918952,-0.147926778
3249,-0.20058088,-0.139755577
3250,-0.106700763,-0.139483705
3251,-0.284274697,-0.135247171
3252,-0.376855969,-0.145327777
3253,-0.401189268,-0.146473512
3254,-0.30954662,-0.145891771
3255,-0.0730154961,-0.15072751
3256,-0.237280294,-0.114004791
3257,-0.302132666,-0.144248068
3258,-0.237723783,-0.138630033
3259,-0.200544864,-0.13875401
3260,-0.0984386578,-0.144965529
3261,-0.161672503,-0.137813881
3262,-0.153698713,-0.148591101
3263,-0.0514332429,-0.142394662
3264,0.0468670353,-0.119582176
3265,0.104335926,0.000826925039
3266,0.119757965,0.0348344147
3267,0.0499211624,0.0634499043
3268,-0.0445077121,0.0847454667
3269,0.0723387375,-0.00588028878
3270,0.205184832,0.0721549243
3271,0.0649747998,0.0465416387
3272,0.241768271,0.0537205189
3273,0.171972275,0.0860641003
3274,0.18326506,0.0947201699
3275,0.359811902,0.108498156
3276,0.271873266,0.128560722
3277,0.384886861,0.118533626
3278,0.147556156,0.138650924
3279,0.344044,0.116385609
3280,0.307414383,0.133797199
3281,-0.101161957,0.153674886
3282,0.167949617,-0.102544695
3283,0.306412816,0.0690121651
3284,0.202805743,-0.0416740514
3285,0.0515387394,-0.00895752013
3286,0.0414257199,-0.030087173
3287,-0.0976733267,0.0246110409
3288,0.0206292495,-0.0438097492
3289,-0.211948767,-0.0624089167
3290,-0.166235432,-0.108456783
3291,0.0162455812,-0.0891789049
3292,-0.127056509,-0.0980303735
3293,-0.188532963,-0.134639576
3294,-0.187367797,-0.124960922
3295,0.0758510828,-0.127031833
3296,-0.112987548,-0.0964276791
3297,-0.308534026,-0.144228339
3298,-0.0748064816,-0.133219093
3299,-0.256740719,-0.138288915
3300,-0.176028311,-0.156668931
3301,-0.306524277,-0.13450861
3302,-0.335267067,-0.151260972
3303,-0.150778607,-0.139871716
3304,-0.293395013,-0.12163417
3305,-0.276470155,-0.145378053
3306,-0.0869932622,-0.141070634
3307,-0.268397272,-0.12081565
3308,-0.266925216,-0.142925754
3309,-0.0411654189,-0.131040186
3310,-0.260692924,-0.120000474
3311,-0.107804112,-0.142763987
3312,-0.0365646146,-0.133013949
3313,-0.101899162,-0.131996483
3314,-0.0470342934,-0.138972998
3315,0.162258148,-0.129481047
3316,0.154245302,-0.00178552419
3317,0.0576192066,0.0262695402
3318,0.229725257,0.0395201594
3319,0.350266159,0.0917204618
3320,0.0882645696,0.123849183
3321,0.23709546,0.107848912
3322,0.439146578,0.124998733
3323,0.308977216,0.143309414
3324,0.331338525,0.132457584
3325,0.227845952,0.134445816
3326,0.161685079,0.134238169
3327,0.345307052,0.129986465
3328,0.281878829,0.140829086
3329,0.193186015,0.132928252
3330,0.130243123,0.135575473
3331,-0.0225821733,0.103190213
3332,0.140590623,0.0305366069
3333,0.0264995843,-0.00619220734
3334,0.0515193343,0.0266219378
3335,0.0997290835,0.012992993
3336,0.0820002779,0.0917459279
3337,0.0392685533,0.0609537214
3338,0.160801664,-0.0931746215
3339,0.0208410025,0.0455421656
3340,-0.199607819,0.016304642
3341,-0.234020561,-0.0485878065
3342,0.0560383797,-0.0865173712
3343,-0.264670938,-0.0672704726
3344,-0.220919877,-0.109866917
3345,-0.0564839691,-0.106547602
3346,-0.0699498653,-0.112520464
3347,-0.253324419,-0.129344225
3348,-0.2258057,-0.125260472
3349,-0.411372155,-0.136666536
3350,-0.332316339,-0.135399267
3351,-0.267495781,-0.130527347
3352,-0.217072368,-0.133906528
3353,-0.230670378,-0.130552366
3354,-0.161547288,-0.135421902
3355,0.0670797974,-0.12909767
3356,-0.0785659105,-0.0793855339
3357,-0.0648001358,-0.12889269
3358,-0.0645221248,-0.114504628
3359,-0.0498223081,-0.135557562
3360,0.123294465,-0.125949159
3361,-0.066494599,0.00342972577
3362,0.0521468073,-0.113144666
3363,-0.0139068738,-0.0535147265
3364,0.133712977,-0.0795253366
3365,0.164095387,0.0266632065
3366,0.268827349,0.0569361895
3367,0.318104506,0.082768023
3368,0.282812774,0.103452802
3369,0.393195808,0.111413881
3370,0.400331795,0.123203546
3371,0.2793971,0.133938268
3372,0.287334681,0.131662488
3373,0.0542330444,0.145204335
3374,0.273505777,0.0583593398
3375,0.230460718,0.24701795
3376,0.0476568341,0.127717912
3377,0.155199721,0.1187796
3378,0.272519082,0.158590704
3379,0.028312929,0.152780771
3380,0.254295111,0.108969897
3381,0.143150792,0.151986927
3382,0.0418659523,0.126802087
3383,0.0183988176,0.0232481062
3384,0.0829927102,0.0132113323
3385,-0.175770983,-0.0103276521
3386,0.13937144,-0.0842747614
3387,-0.177012801,-0.0694647357
3388,-0.201528326,-0.140782326
3389,-0.0301135331,-0.106065288
3390,-0.0977714583,-0.11395207
3391,-0.0657991618,-0.14244169
3392,-0.111908242,-0.138121322
3393,-0.193330288,-0.137429982
3394,-0.369119883,-0.142135769
3395,-0.295145214,-0.139463335
3396,-0.230156064,-0.14090912
3397,-0.249579474,-0.136570051
3398,-0.446759731,-0.131875411
3399,-0.126529336,-0.132327557
3400,-0.043392092,-0.119256623
3401,-0.0519288033,-0.104790613
3402,-0.278562665,-0.143127799
3403,-0.108593673,-0.126933128
3404,-0.337649822,-0.133414268
3405,0.0733309612,-0.134318858
3406,-0.258692443,-0.0950177461
3407,0.00841933116,-0.128837928
3408,0.116257966,-0.117980756
3409,0.161763728,0.00988086313
3410,0.0991018116,0.0485848188
3411,-0.0468941405,0.0770483017
3412,0.114882424,-0.0183742568
3413,0.125358507,-0.0328632034
3414,0.213612616,0.0123008788
3415,0.297112942,0.0294035599
3416,0.282710433,0.0731914192
3417,0.443131536,0.101138622
3418,0.307586551,0.12422365
3419,0.208979473,0.125187546
3420,0.412997961,0.123095408
3421,0.216408417,0.14738968
3422,0.269667804,0.126256838
3423,0.249047667,0.141962737
3424,-0.0128167868,0.151269615
3425,0.226020321,0.051825121
3426,0.205720693,0.082873717
3427,0.131219849,0.0444362536
3428,0.1108713,0.0328905284
3429,-0.0327694938,0.0759541094
3430,0.0729510933,0.0371872857
3431,0.182924107,-0.0317812786
3432,-0.0177269559,0.0426522493
3433,-0.0848441273,-0.0297415555
3434,-0.125477657,-0.0205425173
3435,0.106037937,-0.0566274151
3436,-0.260524333,-0.0275233313
3437,-0.0676953793,-0.0952431485
3438,-0.165635511,-0.101073392
3439,-0.00624868274,-0.125485599
3440,-0.0853797942,-0.110767797
3441,-0.239801675,-0.133916363
3442,-0.395628333,-0.133480713
3443,-0.104897231,-0.122442938
3444,-0.104195625,-0.111627385
3445,-0.358351409,-0.118995659
3446,-0.166958094,-0.127394706
3447,-0.311046541,-0.132447064
3448,-0.294125378,-0.140607551
3449,-0.359269679,-0.127406597
3450,-0.0834861621,-0.140228271
3451,-0.125077516,-0.0875002816
3452,-0.0755500197,-0.117661871
3453,0.0495766476,-0.119782969
3454,0.00215770304,-0.00279612094
3455,0.0258247331,0.0374913961
3456,0.0749273896,0.0562322438
3457,-0.0738256425,0.102548897
3458,0.061258249,-0.169582844
