cell,src,width,rho_L,beta_dBdB,n_frames,n_dropped,esr_db,ref_len,test_len,truncated,status,pairs_file,ref,test
fl_max,prvtgtr,18,-0.1551,-0.0403,14794,0,-49.77,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_max_w18.f32
fl_max,prvtgtr,19,-0.2413,-0.0670,14794,0,-56.34,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_max_w19.f32
fl_max,prvtgtr,20,-0.1407,-0.0338,14794,0,-62.89,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_max_w20.f32
fl_max,prvtgtr,21,-0.3351,-0.0841,14794,0,-67.41,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_max_w21.f32
fl_max,prvtgtr,22,-0.1000,-0.0226,14794,0,-74.38,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_max_w22.f32
fl_max,prvtgtr,23,-0.2457,-0.0576,14794,0,-76.37,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_max_w23.f32
fl_max,prvtgtr,24,-0.2679,-0.0619,14794,0,-76.77,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_max_w24.f32
fl_max,ytbass,8,0.8021,0.3235,28387,0,1.23,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w8.f32
fl_max,ytbass,9,0.8928,0.5672,28387,0,-0.08,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w9.f32
fl_max,ytbass,10,0.8426,0.4333,28387,0,0.25,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w10.f32
fl_max,ytbass,11,0.8021,0.3432,28387,0,0.33,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w11.f32
fl_max,ytbass,12,0.9142,0.5457,28387,0,0.10,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w12.f32
fl_max,ytbass,13,0.7034,0.4309,28387,0,0.10,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w13.f32
fl_max,ytbass,14,-0.0157,-0.0175,28387,0,-17.24,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w14.f32
fl_max,ytbass,15,-0.0874,-0.0769,28387,0,-25.51,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w15.f32
fl_max,ytbass,16,-0.1521,-0.1507,28387,0,-32.36,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w16.f32
fl_max,ytbass,17,-0.1717,-0.1556,28387,0,-39.29,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w17.f32
fl_max,ytbass,18,-0.2029,-0.2169,28387,0,-43.31,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w18.f32
fl_max,ytbass,19,-0.2103,-0.2436,28387,0,-49.26,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w19.f32
fl_max,ytbass,20,-0.1975,-0.1949,28387,0,-56.77,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w20.f32
fl_max,ytbass,21,-0.2344,-0.2358,28387,0,-60.21,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w21.f32
fl_max,ytbass,22,-0.0720,-0.0551,28387,0,-72.42,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w22.f32
fl_max,ytbass,23,-0.1730,-0.1382,28387,0,-74.05,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w23.f32
fl_max,ytbass,24,-0.1631,-0.1256,28387,0,-74.58,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_max/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_max_w24.f32
fl_mod,nam,8,0.4129,0.0332,8794,0,8.51,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w8.f32
fl_mod,nam,9,0.7260,0.1114,8794,0,2.37,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w9.f32
fl_mod,nam,10,0.8668,0.3774,8794,0,0.22,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w10.f32
fl_mod,nam,11,0.8623,0.3873,8794,0,0.13,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w11.f32
fl_mod,nam,12,0.9356,0.6654,8794,0,0.02,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w12.f32
fl_mod,nam,13,0.8955,0.5293,8794,0,-0.03,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w13.f32
fl_mod,nam,14,0.1604,0.0916,8794,0,-14.56,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w14.f32
fl_mod,nam,15,-0.0617,-0.0232,8794,0,-27.05,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w15.f32
fl_mod,nam,16,-0.0313,-0.0116,8794,0,-36.79,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w16.f32
fl_mod,nam,17,-0.1417,-0.0573,8794,0,-42.77,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w17.f32
fl_mod,nam,18,-0.3277,-0.1308,8794,0,-50.62,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w18.f32
fl_mod,nam,19,-0.4027,-0.1426,8794,0,-56.98,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w19.f32
fl_mod,nam,20,-0.2793,-0.1042,8794,0,-60.92,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w20.f32
fl_mod,nam,21,-0.3924,-0.1102,8794,0,-64.45,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w21.f32
fl_mod,nam,22,-0.3609,-0.1039,8794,0,-75.00,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w22.f32
fl_mod,nam,23,-0.3635,-0.1061,8794,0,-76.74,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w23.f32
fl_mod,nam,24,-0.2986,-0.0736,8794,0,-77.09,9007200,9007200,0,OK,pairs_nam85.csv,<ELLE_HB>/peaq/cellrefs_nam/anchor_nam_ref32_fl_mod.f32,<ELLE_HB>/peaq/board_nam/board_nam_fl_mod_w24.f32
fl_mod,gtr2,8,0.7589,0.0542,20606,0,7.04,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w8.f32
fl_mod,gtr2,9,0.8626,0.1460,20606,0,3.09,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w9.f32
fl_mod,gtr2,10,0.9603,0.6516,20606,0,0.08,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w10.f32
fl_mod,gtr2,11,0.9403,0.5826,20606,0,0.20,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w11.f32
fl_mod,gtr2,12,0.9690,0.7938,20606,0,0.02,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w12.f32
fl_mod,gtr2,13,0.1371,0.0987,20606,0,-12.11,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w13.f32
fl_mod,gtr2,14,-0.0526,-0.0273,20606,0,-21.28,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w14.f32
fl_mod,gtr2,15,-0.2845,-0.1208,20606,0,-29.49,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w15.f32
fl_mod,gtr2,16,-0.4915,-0.2320,20606,0,-36.93,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w16.f32
fl_mod,gtr2,17,-0.6686,-0.3394,20606,0,-43.79,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w17.f32
fl_mod,gtr2,18,-0.7379,-0.4401,20606,0,-50.71,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w18.f32
fl_mod,gtr2,19,-0.7818,-0.4146,20606,0,-57.78,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w19.f32
fl_mod,gtr2,20,-0.7096,-0.3837,20606,0,-64.22,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w20.f32
fl_mod,gtr2,21,-0.7719,-0.2918,20606,0,-70.18,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w21.f32
fl_mod,gtr2,22,-0.6837,-0.3149,20606,0,-76.85,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w22.f32
fl_mod,gtr2,23,-0.5990,-0.2518,20606,0,-79.38,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w23.f32
fl_mod,gtr2,24,-0.5765,-0.2075,20606,0,-80.49,21103200,21103200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr2_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr2_fl_mod_w24.f32
fl_mod,gtr4sg,8,0.7219,0.0364,17090,0,7.20,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w8.f32
fl_mod,gtr4sg,9,0.8481,0.1164,17090,0,2.39,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w9.f32
fl_mod,gtr4sg,10,0.9189,0.3734,17090,0,0.27,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w10.f32
fl_mod,gtr4sg,11,0.9457,0.5041,17090,0,0.12,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w11.f32
fl_mod,gtr4sg,12,0.9558,0.5895,17090,0,0.10,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w12.f32
fl_mod,gtr4sg,13,0.9473,0.6088,17090,0,-0.02,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w13.f32
fl_mod,gtr4sg,14,0.2918,0.2338,17090,0,-8.70,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w14.f32
fl_mod,gtr4sg,15,0.0992,0.0429,17090,0,-26.80,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w15.f32
fl_mod,gtr4sg,16,-0.1387,-0.0498,17090,0,-36.95,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w16.f32
fl_mod,gtr4sg,17,-0.3491,-0.1180,17090,0,-45.05,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w17.f32
fl_mod,gtr4sg,18,-0.4829,-0.1844,17090,0,-52.41,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w18.f32
fl_mod,gtr4sg,19,-0.6059,-0.2086,17090,0,-59.28,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w19.f32
fl_mod,gtr4sg,20,-0.6131,-0.2289,17090,0,-64.73,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w20.f32
fl_mod,gtr4sg,21,-0.6231,-0.1645,17090,0,-70.69,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w21.f32
fl_mod,gtr4sg,22,-0.5866,-0.1732,17090,0,-77.67,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w22.f32
fl_mod,gtr4sg,23,-0.4624,-0.1419,17090,0,-79.18,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w23.f32
fl_mod,gtr4sg,24,-0.4441,-0.1104,17090,0,-80.28,17503200,17503200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_gtr4sg_ref32.f32,<ELLE_HB>/peaq/board_music/board_gtr4sg_fl_mod_w24.f32
fl_mod,prvtgtr,8,0.5133,0.0196,14794,0,6.82,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w8.f32
fl_mod,prvtgtr,9,0.8641,0.0766,14794,0,2.21,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w9.f32
fl_mod,prvtgtr,10,0.9562,0.2656,14794,0,0.21,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w10.f32
fl_mod,prvtgtr,11,0.9652,0.3207,14794,0,0.12,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w11.f32
fl_mod,prvtgtr,12,0.9743,0.4814,14794,0,0.07,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w12.f32
fl_mod,prvtgtr,13,0.9710,0.4272,14794,0,-0.05,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w13.f32
fl_mod,prvtgtr,14,0.2400,0.1430,14794,0,-8.74,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w14.f32
fl_mod,prvtgtr,15,0.2141,0.0680,14794,0,-26.89,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w15.f32
fl_mod,prvtgtr,16,0.2969,0.0776,14794,0,-38.22,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w16.f32
fl_mod,prvtgtr,17,0.0526,0.0120,14794,0,-45.50,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w17.f32
fl_mod,prvtgtr,18,-0.0638,-0.0139,14794,0,-54.40,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w18.f32
fl_mod,prvtgtr,19,-0.1619,-0.0296,14794,0,-61.75,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w19.f32
fl_mod,prvtgtr,20,-0.4154,-0.0914,14794,0,-66.73,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w20.f32
fl_mod,prvtgtr,21,-0.1308,-0.0203,14794,0,-72.55,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w21.f32
fl_mod,prvtgtr,22,-0.2679,-0.0452,14794,0,-79.21,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w22.f32
fl_mod,prvtgtr,23,-0.3436,-0.0730,14794,0,-79.64,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w23.f32
fl_mod,prvtgtr,24,-0.3914,-0.0737,14794,0,-80.15,15151200,15151200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_prvtgtr_ref32.f32,<ELLE_HB>/peaq/board_music/board_prvtgtr_fl_mod_w24.f32
fl_mod,ytbass,8,0.3398,0.0452,28387,0,8.42,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w8.f32
fl_mod,ytbass,9,0.7246,0.1302,28387,0,2.58,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w9.f32
fl_mod,ytbass,10,0.8750,0.4416,28387,0,0.24,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w10.f32
fl_mod,ytbass,11,0.8899,0.4896,28387,0,0.14,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w11.f32
fl_mod,ytbass,12,0.9396,0.7014,28387,0,0.06,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w12.f32
fl_mod,ytbass,13,0.9195,0.6320,28387,0,-0.05,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w13.f32
fl_mod,ytbass,14,0.1308,0.2199,28387,0,-6.34,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w14.f32
fl_mod,ytbass,15,0.0061,0.0067,28387,0,-19.70,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w15.f32
fl_mod,ytbass,16,-0.1040,-0.0885,28387,0,-32.64,29071200,29071200,0,OK,pairs_music340.csv,<ELLE_HB>/peaq/cellrefs_fl_mod/anchor_ytbass_ref32.f32,<ELLE_HB>/peaq/board_music/board_ytbass_fl_mod_w16.f32
